_EventID_,_Latitude_,_Longitude_,_DepthMeters_,_Contributor_,_MagType_,_Magnitude_,_EventLocationName_,_Time_,ts,potential_blast,bix_potential_blasts
4225279,38.0069,-81.3841,11500,ANF,ML,2.4,WEST VIRGINIA,01/03/2013 21:27,01/03/2013 16:27,1,1
4310812,37.0077,-81.8689,8300,ANF,ML,1.9,WEST VIRGINIA,03/04/2013 18:16,03/04/2013 14:16,0,1
4372034,38.1113,-81.9647,6100,ANF,ML,2.5,WEST VIRGINIA,16/08/2013 19:33,16/08/2013 15:33,0,1
4372092,38.123,-81.9647,10300,ANF,ML,2.5,WEST VIRGINIA,20/08/2013 14:07,20/08/2013 10:07,0,1
4372099,38.1393,-82.031,6600,ANF,ML,2.3,WEST VIRGINIA,20/08/2013 19:35,20/08/2013 15:35,0,1
4372246,45.1616,-73.6467,21100,ANF,ML,2.2,"SOUTHERN QUEBEC, CANADA",29/08/2013 16:08,29/08/2013 12:08,0,1
4374001,41.4673,-77.3723,13400,ANF,ML,2.2,PENNSYLVANIA,03/09/2013 18:53,03/09/2013 14:53,1,1
4374049,38.0032,-81.436,5500,ANF,ML,2.5,WEST VIRGINIA,05/09/2013 19:51,05/09/2013 15:51,1,1
5007535,42.9118,-74.1227,4900,ANF,ML,2,NEW YORK,14/10/2014 14:34,14/10/2014 10:34,1,1
5007604,42.5469,-73.9086,13000,ANF,ML,2.1,NEW YORK,28/10/2014 16:06,28/10/2014 12:06,1,1
5110310,39.8138,-79.9439,14200,ANF,ML,2.1,WEST VIRGINIA,10/11/2014 16:33,10/11/2014 11:33,1,1
5110374,38.1035,-80.4839,10200,ANF,ML,2.2,WEST VIRGINIA,14/11/2014 20:51,14/11/2014 15:51,1,1
5007500,39.4712,-76.6641,6600,ANF,ML,2,CHESAPEAKE BAY REGION,08/10/2014 20:42,08/10/2014 16:42,1,1
4310359,37.8558,-82.2163,100,ANF,ML,2.1,WEST VIRGINIA,06/02/2013 21:39,06/02/2013 16:39,1,1
4815732,44.2961,-73.5916,17600,ANF,ML,2.1,NEW YORK,23/06/2014 16:03,23/06/2014 12:03,1,1
4815741,44.7557,-74.464,14600,ANF,ML,1.9,NEW YORK,24/06/2014 16:28,24/06/2014 12:28,1,1
4766809,41.4564,-77.3768,400,ANF,ML,2.6,PENNSYLVANIA,14/03/2014 16:38,14/03/2014 12:38,1,1
4225475,37.8273,-81.5443,1400,ANF,ML,2.5,WEST VIRGINIA,14/03/2013 22:13,14/03/2013 18:13,1,1
4221062,37.7129,-82.108,1900,ANF,ML,2.6,WEST VIRGINIA,20/12/2012 17:33,20/12/2012 12:33,1,1
4766797,37.9696,-81.4129,100,ANF,ML,2.3,WEST VIRGINIA,13/03/2014 20:29,13/03/2014 16:29,1,1
4766974,38.2922,-80.911,900,ANF,ML,2.6,WEST VIRGINIA,26/03/2014 14:23,26/03/2014 10:23,1,1
4766995,38.1398,-80.4698,900,ANF,ML,2.3,WEST VIRGINIA,27/03/2014 20:00,27/03/2014 16:00,1,1
5110437,41.4383,-77.3351,100,ANF,ML,2.2,PENNSYLVANIA,21/11/2014 20:11,21/11/2014 15:11,1,1
4217737,37.7009,-82.0801,12300,ANF,ML,2.9,WEST VIRGINIA,20/09/2012 20:45,20/09/2012 16:45,1,1
4217766,37.7846,-82.166,7000,ANF,ML,1.9,WEST VIRGINIA,24/09/2012 16:08,24/09/2012 12:08,1,1
5005246,38.1791,-81.8578,5100,ANF,ML,1.9,WEST VIRGINIA,05/09/2014 21:01,05/09/2014 17:01,1,1
4767000,37.7417,-82.1348,500,ANF,ML,2.4,WEST VIRGINIA,27/03/2014 20:55,27/03/2014 16:55,1,1
4310973,38.1324,-82.0824,2900,ANF,ML,2,WEST VIRGINIA,17/04/2013 19:05,17/04/2013 15:05,0,1
5005274,38.0589,-82.036,600,ANF,ML,2.3,WEST VIRGINIA,09/09/2014 15:39,09/09/2014 11:39,0,1
4225318,37.7414,-82.1113,1500,ANF,ML,2.4,WEST VIRGINIA,04/03/2013 21:49,04/03/2013 16:49,1,1
4369765,37.8199,-82.1703,1300,ANF,ML,2.3,WEST VIRGINIA,04/06/2013 20:40,04/06/2013 16:40,1,1
4815711,39.7141,-79.7219,8600,ANF,ML,1.8,WEST VIRGINIA,20/06/2014 19:42,20/06/2014 15:42,0,1
4488756,41.4688,-77.3924,7100,ANF,ML,2.5,PENNSYLVANIA,31/10/2013 18:15,31/10/2013 14:15,0,1
5111711,38.0948,-80.4497,2600,ANF,ML,2.4,WEST VIRGINIA,17/01/2015 18:47,17/01/2015 13:47,1,1
4487885,38.0057,-81.4053,4400,ANF,ML,2.3,WEST VIRGINIA,02/11/2013 19:45,02/11/2013 15:45,1,1
5113586,42.511,-73.8576,15800,ANF,ML,1.9,NEW YORK,06/02/2015 19:50,06/02/2015 14:50,1,1
5114929,38.0166,-81.4029,3800,ANF,ML,2.6,WEST VIRGINIA,04/03/2015 18:21,04/03/2015 13:21,1,1
5114956,42.5073,-73.8577,16600,ANF,ML,2,NEW YORK,11/03/2015 18:54,11/03/2015 14:54,1,1
5115008,40.2153,-80.9707,14400,ANF,ML,2.5,PENNSYLVANIA,23/03/2015 18:06,23/03/2015 14:06,1,1
5115017,43.7356,-74.1273,3900,ANF,ML,2,NEW YORK,24/03/2015 19:40,24/03/2015 15:40,1,1
4223612,37.23,-81.7388,2000,ANF,ML,2.4,WEST VIRGINIA,26/01/2013 18:29,26/01/2013 13:29,1,1
5110303,38.076,-82.1266,100,ANF,ML,2.3,WEST VIRGINIA,08/11/2014 20:59,08/11/2014 15:59,0,1
5005207,37.9088,-81.5952,100,ANF,ML,2.5,WEST VIRGINIA,02/09/2014 19:27,02/09/2014 15:27,1,1
5005304,38.463,-80.646,100,ANF,ML,2.6,WEST VIRGINIA,11/09/2014 20:09,11/09/2014 16:09,1,1
5005382,37.8311,-81.8408,700,ANF,ML,2.1,WEST VIRGINIA,16/09/2014 19:47,16/09/2014 15:47,1,1
5007613,37.4294,-82.0334,600,ANF,ML,2.3,WEST VIRGINIA,29/10/2014 18:18,29/10/2014 14:18,1,1
5110236,37.8438,-82.1526,200,ANF,ML,2.3,WEST VIRGINIA,03/11/2014 21:09,03/11/2014 16:09,1,1
4310459,37.7924,-81.7145,14300,ANF,ML,2.7,WEST VIRGINIA,14/02/2013 18:38,14/02/2013 13:38,1,1
4310425,38.0574,-81.6646,12500,ANF,ML,2.8,WEST VIRGINIA,12/02/2013 20:57,12/02/2013 15:57,1,1
4310462,37.6187,-81.905,4400,ANF,ML,2.5,WEST VIRGINIA,14/02/2013 19:11,14/02/2013 14:11,1,1
4310484,37.7519,-82.0573,6000,ANF,ML,2.6,WEST VIRGINIA,15/02/2013 22:57,15/02/2013 17:57,1,1
4220875,38.1978,-81.5646,10100,ANF,ML,2.4,WEST VIRGINIA,03/12/2012 21:11,03/12/2012 16:11,1,1
5115025,38.0978,-81.4266,2600,ANF,ML,2,WEST VIRGINIA,26/03/2015 19:29,26/03/2015 15:29,1,1
5115027,40.2048,-80.9747,5700,ANF,ML,2.5,PENNSYLVANIA,27/03/2015 19:48,27/03/2015 15:48,1,1
5111745,43.0089,-76.361,16900,ANF,ML,1.9,NEW YORK,22/01/2015 17:06,22/01/2015 12:06,1,1
4225667,37.2673,-81.6352,600,ANF,ML,2.2,WEST VIRGINIA,27/03/2013 13:27,27/03/2013 09:27,1,1
4310917,37.8807,-81.2604,400,ANF,ML,2.2,WEST VIRGINIA,12/04/2013 21:10,12/04/2013 17:10,1,1
4217715,38.0796,-81.6393,500,ANF,ML,2.9,WEST VIRGINIA,18/09/2012 19:55,18/09/2012 15:55,0,1
4225290,37.8504,-81.5872,2900,ANF,ML,2.6,WEST VIRGINIA,02/03/2013 19:11,02/03/2013 14:11,1,1
4225507,37.7852,-81.9417,7800,ANF,ML,2.2,WEST VIRGINIA,16/03/2013 13:16,16/03/2013 09:16,1,1
4369890,38.0244,-81.49,15500,ANF,ML,2.5,WEST VIRGINIA,15/06/2013 19:41,15/06/2013 15:41,1,1
4309470,37.8162,-81.6237,3900,ANF,ML,2.7,WEST VIRGINIA,03/11/2012 18:14,03/11/2012 14:14,1,1
4310427,37.876,-81.624,4200,ANF,ML,2.9,WEST VIRGINIA,12/02/2013 21:21,12/02/2013 16:21,1,1
4310466,38.0741,-81.727,9400,ANF,ML,2.5,WEST VIRGINIA,14/02/2013 20:59,14/02/2013 15:59,1,1
4225336,37.912,-81.5136,4000,ANF,ML,2.5,WEST VIRGINIA,05/03/2013 20:29,05/03/2013 15:29,1,1
4225338,41.1175,-79.5654,17800,ANF,ML,2.3,PENNSYLVANIA,05/03/2013 20:51,05/03/2013 15:51,1,1
4311065,38.0797,-81.6634,3700,ANF,ML,2.6,WEST VIRGINIA,24/04/2013 20:14,24/04/2013 16:14,1,1
4311089,38.0233,-81.66,4400,ANF,ML,2.4,WEST VIRGINIA,26/04/2013 16:24,26/04/2013 12:24,1,1
4369419,37.6086,-82.4114,4600,ANF,ML,2.5,WEST VIRGINIA,20/05/2013 20:52,20/05/2013 16:52,1,1
4369438,40.1829,-80.9413,13500,ANF,ML,2.5,PENNSYLVANIA,21/05/2013 19:49,21/05/2013 15:49,1,1
4369457,40.1786,-80.9431,9600,ANF,ML,2.5,PENNSYLVANIA,22/05/2013 18:06,22/05/2013 14:06,1,1
4369479,37.8324,-81.5043,8200,ANF,ML,2.6,WEST VIRGINIA,23/05/2013 19:44,23/05/2013 15:44,1,1
4369483,38.2182,-81.5819,5200,ANF,ML,2.2,WEST VIRGINIA,23/05/2013 20:39,23/05/2013 16:39,1,1
4372004,40.3781,-78.7908,1600,ANF,ML,2.6,PENNSYLVANIA,15/08/2013 18:54,15/08/2013 14:54,1,1
4310430,38.2494,-81.5977,14400,ANF,ML,2.6,WEST VIRGINIA,12/02/2013 22:05,12/02/2013 17:05,1,1
4371834,40.1602,-80.9065,10300,ANF,ML,2.2,PENNSYLVANIA,05/08/2013 18:16,05/08/2013 14:16,0,1
4310435,37.9671,-81.3412,3100,ANF,ML,2.6,WEST VIRGINIA,13/02/2013 13:09,13/02/2013 08:09,1,1
4310471,37.7556,-82.1028,2300,ANF,ML,2.7,WEST VIRGINIA,15/02/2013 17:03,15/02/2013 12:03,1,1
4310480,38.1142,-81.3838,6100,ANF,ML,2.3,WEST VIRGINIA,15/02/2013 21:00,15/02/2013 16:00,1,1
4369607,41.4814,-77.3784,7900,ANF,ML,2.3,PENNSYLVANIA,30/05/2013 17:46,30/05/2013 13:46,1,1
usp0008amt,40.146,-76.252,5000,NEIC,mblg,3,Pennsylvania,14/11/1997 03:44,13/11/1997 22:44,0,0
usp0008r6w,44.735,-73.677,100,NEIC,mblg,2.5,New York,09/07/1998 01:52,08/07/1998 21:52,0,0
4225453,37.7411,-82.022,9300,ANF,ML,2.6,WEST VIRGINIA,13/03/2013 16:44,13/03/2013 12:44,1,1
4225489,38.0586,-81.6523,2500,ANF,ML,2.7,WEST VIRGINIA,15/03/2013 20:23,15/03/2013 16:23,1,1
4638417,41.4503,-77.3841,1000,ANF,ML,2.6,PENNSYLVANIA,17/01/2014 20:22,17/01/2014 15:22,0,1
4369621,37.8608,-82.1334,1000,ANF,ML,2.3,WEST VIRGINIA,31/05/2013 20:03,31/05/2013 16:03,1,1
4371997,37.755,-82.0317,400,ANF,ML,2.1,WEST VIRGINIA,15/08/2013 15:38,15/08/2013 11:38,1,1
4820752,39.8388,-79.9471,7700,ANF,ML,2.3,WEST VIRGINIA,22/07/2014 20:45,22/07/2014 16:45,1,1
4820739,44.7762,-74.9811,17700,ANF,ML,2,NEW YORK,21/07/2014 17:32,21/07/2014 13:32,0,1
4310495,37.7738,-81.8155,6300,ANF,ML,1.9,WEST VIRGINIA,16/02/2013 15:45,16/02/2013 10:45,1,1
4488046,37.7228,-82.0167,1900,ANF,ML,2.5,WEST VIRGINIA,14/11/2013 17:13,14/11/2013 12:13,1,1
5110243,39.5174,-78.9894,10300,ANF,ML,2.5,VIRGINIA,04/11/2014 17:04,04/11/2014 12:04,1,1
5110248,39.7183,-76.1489,4300,ANF,ML,1.6,CHESAPEAKE BAY REGION,04/11/2014 21:30,04/11/2014 16:30,1,1
5110256,40.1755,-80.9634,16900,ANF,ML,2.2,PENNSYLVANIA,05/11/2014 20:54,05/11/2014 15:54,1,1
4488383,42.9852,-75.2045,12500,ANF,ML,2.6,NEW YORK,04/10/2013 15:18,04/10/2013 11:18,1,1
4488447,40.8624,-78.2374,11000,ANF,ML,2.4,PENNSYLVANIA,08/10/2013 19:01,08/10/2013 15:01,1,1
4374135,37.9047,-81.2899,5800,ANF,ML,2.4,WEST VIRGINIA,10/09/2013 21:42,10/09/2013 17:42,1,1
4225635,37.7432,-82.0227,2300,ANF,ML,2.5,WEST VIRGINIA,25/03/2013 15:42,25/03/2013 11:42,1,1
4225715,38.3799,-81.0155,13700,ANF,ML,2.7,WEST VIRGINIA,29/03/2013 20:07,29/03/2013 16:07,1,1
4310865,37.8296,-81.8421,11900,ANF,ML,2.2,WEST VIRGINIA,09/04/2013 14:32,09/04/2013 10:32,1,1
4310866,37.7347,-82.0135,2700,ANF,ML,2.3,WEST VIRGINIA,09/04/2013 16:35,09/04/2013 12:35,1,1
4371895,40.875,-78.2142,14900,ANF,ML,2.2,PENNSYLVANIA,08/08/2013 18:29,08/08/2013 14:29,1,1
4371955,40.8814,-78.2233,3100,ANF,ML,1.9,PENNSYLVANIA,12/08/2013 20:54,12/08/2013 16:54,1,1
4813105,44.7496,-74.4683,11100,ANF,ML,2,NEW YORK,29/04/2014 15:55,29/04/2014 11:55,1,1
4813107,42.5143,-73.8595,12400,ANF,ML,2.1,NEW YORK,29/04/2014 17:02,29/04/2014 13:02,1,1
4808368,42.511,-73.87,14900,ANF,ML,2.1,NEW YORK,01/05/2014 19:04,01/05/2014 15:04,1,1
4372091,37.3503,-81.4477,500,ANF,ML,2.6,WEST VIRGINIA,20/08/2013 12:55,20/08/2013 08:55,1,1
4766909,38.0544,-81.9608,100,ANF,ML,2.2,WEST VIRGINIA,21/03/2014 20:13,21/03/2014 16:13,0,1
4813001,41.4555,-77.4061,700,ANF,ML,2.2,PENNSYLVANIA,11/04/2014 19:15,11/04/2014 15:15,0,1
4767694,41.4664,-77.3684,800,ANF,ML,2.4,PENNSYLVANIA,03/02/2014 18:19,03/02/2014 13:19,1,1
4767884,37.3443,-81.9282,700,ANF,ML,2.2,WEST VIRGINIA,27/02/2014 21:57,27/02/2014 16:57,1,1
4220925,38.0693,-81.667,3500,ANF,ML,2.8,WEST VIRGINIA,07/12/2012 21:14,07/12/2012 16:14,1,1
4488183,37.4337,-82.4311,2000,ANF,ML,1.8,WEST VIRGINIA,23/11/2013 18:36,23/11/2013 13:36,1,1
4225611,37.9074,-81.3235,12000,ANF,ML,2.4,WEST VIRGINIA,23/03/2013 17:28,23/03/2013 13:28,1,1
4374215,37.1989,-81.5668,2100,ANF,ML,2.4,WEST VIRGINIA,14/09/2013 22:45,14/09/2013 18:45,1,1
4638551,37.2173,-81.4604,1700,ANF,ML,2.5,WEST VIRGINIA,29/01/2014 21:27,29/01/2014 16:27,1,1
4370044,40.8659,-78.2382,9800,ANF,ML,2.3,PENNSYLVANIA,28/06/2013 20:48,28/06/2013 16:48,1,1
5109364,40.7689,-76.317,6000,ANF,ML,1.9,PENNSYLVANIA,05/12/2014 15:20,05/12/2014 10:20,1,1
5109371,37.7199,-81.9274,3800,ANF,ML,2.5,WEST VIRGINIA,08/12/2014 20:58,08/12/2014 15:58,1,1
5109379,40.6989,-76.2611,7000,ANF,ML,1.9,PENNSYLVANIA,11/12/2014 19:17,11/12/2014 14:17,1,1
5111777,37.7862,-82.0448,200,ANF,ML,2.6,WEST VIRGINIA,26/01/2015 21:21,26/01/2015 16:21,1,1
5114925,38.0812,-81.7047,200,ANF,ML,2.5,WEST VIRGINIA,03/03/2015 20:18,03/03/2015 15:18,1,1
4370045,38.254,-81.5844,14100,ANF,ML,2.3,WEST VIRGINIA,28/06/2013 21:01,28/06/2013 17:01,1,1
4372543,37.4271,-82.0583,14900,ANF,ML,2.2,WEST VIRGINIA,12/07/2013 13:33,12/07/2013 09:33,1,1
4372575,37.7642,-81.7617,3100,ANF,ML,2.6,WEST VIRGINIA,15/07/2013 17:07,15/07/2013 13:07,1,1
4372591,38.2553,-81.5807,3000,ANF,ML,2.6,WEST VIRGINIA,16/07/2013 20:18,16/07/2013 16:18,1,1
4372706,37.8444,-81.8971,15200,ANF,ML,2.4,WEST VIRGINIA,29/07/2013 16:59,29/07/2013 12:59,1,1
4488681,39.5807,-78.8735,14900,ANF,ML,2.5,VIRGINIA,25/10/2013 16:12,25/10/2013 12:12,1,1
usp0001jf6,40.21,-79.05,2000,NEIC,mblg,2.6,Pennsylvania,03/02/1982 04:28,02/02/1982 23:28,0,0
usp0002ka4,43.42,-73.541,5000,NEIC,md,2.7,New York,30/09/1985 04:08,30/09/1985 00:08,0,0
5114950,40.7284,-76.1233,6000,ANF,ML,2,PENNSYLVANIA,10/03/2015 14:20,10/03/2015 10:20,1,1
5114974,40.8039,-76.2548,3000,ANF,ML,2.3,PENNSYLVANIA,13/03/2015 14:25,13/03/2015 10:25,1,1
5153924,42.9133,-74.0898,5700,ANF,ML,1.9,NEW YORK,08/05/2015 14:43,08/05/2015 10:43,1,1
4820731,38.1416,-80.4541,3300,ANF,ML,2,WEST VIRGINIA,19/07/2014 15:58,19/07/2014 11:58,1,1
4820734,37.791,-82.0961,4200,ANF,ML,2.2,WEST VIRGINIA,19/07/2014 19:58,19/07/2014 15:58,1,1
4371816,37.4989,-82.133,9800,ANF,ML,2.2,WEST VIRGINIA,03/08/2013 19:19,03/08/2013 15:19,1,1
4371820,37.5982,-82.3929,16600,ANF,ML,2.2,WEST VIRGINIA,03/08/2013 22:30,03/08/2013 18:30,1,1
4488184,38.0379,-81.3647,4000,ANF,ML,2.5,WEST VIRGINIA,23/11/2013 18:38,23/11/2013 13:38,1,1
4767705,41.4587,-77.3684,11400,ANF,ML,2.1,PENNSYLVANIA,04/02/2014 17:35,04/02/2014 12:35,1,1
4766696,37.7116,-81.9438,4300,ANF,ML,2.4,WEST VIRGINIA,07/03/2014 20:51,07/03/2014 15:51,1,1
4767825,38.0239,-80.502,14900,ANF,ML,2.4,WEST VIRGINIA,19/02/2014 21:41,19/02/2014 16:41,1,1
4766857,42.511,-73.8862,10700,ANF,ML,2.1,NEW YORK,18/03/2014 20:02,18/03/2014 16:02,1,1
4813002,38.0149,-80.5232,3800,ANF,ML,1.9,WEST VIRGINIA,11/04/2014 20:43,11/04/2014 16:43,1,1
usp000fkzh,44.323,-74.36,2000,NEIC,ml,3.2,New York,30/08/2007 03:47,29/08/2007 23:47,0,0
4372287,37.9036,-81.6153,100,ANF,ML,2,WEST VIRGINIA,31/08/2013 18:02,31/08/2013 14:02,1,1
4638504,37.4568,-82.4456,500,ANF,ML,2,WEST VIRGINIA,25/01/2014 16:41,25/01/2014 11:41,1,1
4225509,37.2549,-81.6232,3700,ANF,ML,2.1,WEST VIRGINIA,16/03/2013 15:38,16/03/2013 11:38,1,1
4488558,41.5979,-73.4505,300,ANF,ML,1.5,NEW YORK,15/10/2013 17:00,15/10/2013 13:00,1,1
4310959,38.4151,-80.5148,12900,ANF,ML,2.7,WEST VIRGINIA,16/04/2013 20:14,16/04/2013 16:14,1,1
4488118,38.052,-81.695,100,ANF,ML,2.4,WEST VIRGINIA,19/11/2013 21:07,19/11/2013 16:07,1,1
4638298,37.7748,-82.074,500,ANF,ML,2.6,WEST VIRGINIA,03/01/2014 21:55,03/01/2014 16:55,1,1
4638385,40.8994,-78.2557,900,ANF,ML,2.3,PENNSYLVANIA,14/01/2014 18:40,14/01/2014 13:40,1,1
4638547,37.8564,-82.1448,500,ANF,ML,2.5,WEST VIRGINIA,29/01/2014 20:51,29/01/2014 15:51,1,1
5006166,38.0976,-81.9849,7800,ANF,ML,2.7,WEST VIRGINIA,13/08/2014 21:33,13/08/2014 17:33,0,1
4225275,37.8144,-81.5398,4300,ANF,ML,2.2,WEST VIRGINIA,01/03/2013 20:54,01/03/2013 15:54,1,1
4221051,37.8279,-81.7934,11400,ANF,ML,2.7,WEST VIRGINIA,19/12/2012 20:29,19/12/2012 15:29,1,1
4223596,37.6259,-82.5056,2700,ANF,ML,2.4,WEST VIRGINIA,25/01/2013 20:42,25/01/2013 15:42,1,1
4223598,38.4711,-80.5609,14300,ANF,ML,2.7,WEST VIRGINIA,25/01/2013 21:11,25/01/2013 16:11,1,1
4223599,38.049,-81.6833,9200,ANF,ML,2.7,WEST VIRGINIA,25/01/2013 21:18,25/01/2013 16:18,1,1
4766623,37.4369,-82.0287,1000,ANF,ML,1.8,WEST VIRGINIA,01/03/2014 16:46,01/03/2014 11:46,1,1
4311024,37.1923,-81.602,2600,ANF,ML,2.2,WEST VIRGINIA,20/04/2013 22:27,20/04/2013 18:27,1,1
4225281,37.889,-81.5532,10400,ANF,ML,2.3,WEST VIRGINIA,01/03/2013 21:44,01/03/2013 16:44,1,1
4225471,38.2417,-81.5835,14900,ANF,ML,2.6,WEST VIRGINIA,14/03/2013 21:03,14/03/2013 17:03,1,1
4225487,37.6151,-81.9529,11100,ANF,ML,2.4,WEST VIRGINIA,15/03/2013 19:39,15/03/2013 15:39,1,1
4225465,37.7521,-81.8393,15500,ANF,ML,2.6,WEST VIRGINIA,14/03/2013 19:01,14/03/2013 15:01,1,1
4213059,37.6942,-82.1009,10100,ANF,ML,2.7,WEST VIRGINIA,31/07/2012 15:39,31/07/2012 11:39,1,1
4820654,38.0962,-81.3603,12500,ANF,ML,2.2,WEST VIRGINIA,12/07/2014 17:46,12/07/2014 13:46,1,1
5111764,38.0945,-82.0695,2200,ANF,ML,2.6,WEST VIRGINIA,24/01/2015 16:37,24/01/2015 11:37,0,1
4310529,38.0775,-81.6352,6800,ANF,ML,2.7,WEST VIRGINIA,20/02/2013 16:41,20/02/2013 11:41,0,1
4310557,37.8627,-81.5466,3600,ANF,ML,3,WEST VIRGINIA,22/02/2013 21:10,22/02/2013 16:10,0,1
4369148,38.0851,-81.9903,10700,ANF,ML,2.4,WEST VIRGINIA,06/05/2013 21:35,06/05/2013 17:35,0,1
4369191,38.1081,-82.0286,8200,ANF,ML,2.5,WEST VIRGINIA,08/05/2013 22:04,08/05/2013 18:04,0,1
5005287,44.2916,-73.5902,14300,ANF,ML,2.1,NEW YORK,10/09/2014 15:55,10/09/2014 11:55,1,1
5005292,41.0783,-78.4162,6100,ANF,ML,2.1,PENNSYLVANIA,10/09/2014 18:02,10/09/2014 14:02,1,1
5111719,39.5192,-78.9737,5000,ANF,ML,2.7,VIRGINIA,19/01/2015 19:16,19/01/2015 14:16,1,1
4808636,39.718,-79.7061,1500,ANF,ML,2,WEST VIRGINIA,30/05/2014 16:27,30/05/2014 12:27,0,1
4820590,40.461,-77.9123,1100,ANF,ML,2.1,PENNSYLVANIA,08/07/2014 17:45,08/07/2014 13:45,0,1
4220889,37.8206,-81.9943,700,ANF,ML,2.7,WEST VIRGINIA,04/12/2012 21:50,04/12/2012 16:50,0,1
4820705,37.2714,-81.9683,1000,ANF,ML,2.1,WEST VIRGINIA,17/07/2014 21:01,17/07/2014 17:01,0,1
usp000jyg3,44.493,-74.066,5000,NEIC,ml,2.4,New York,16/01/2013 13:46,16/01/2013 08:46,0,0
ld60032203,45.1088,-74.0078,9900,NEIC,ml,2.7,"1km W of Ormstown, Canada",21/12/2013 15:21,21/12/2013 10:21,0,0
5006159,43.0043,-76.0495,15500,ANF,ML,2,NEW YORK,13/08/2014 17:34,13/08/2014 13:34,1,1
5007511,43.3051,-73.6058,14200,ANF,ML,1.9,NEW YORK,10/10/2014 16:30,10/10/2014 12:30,1,1
4225610,37.6725,-82.509,9000,ANF,ML,2.6,WEST VIRGINIA,23/03/2013 14:38,23/03/2013 10:38,0,1
5007536,43.0096,-76.3423,13700,ANF,ML,2.1,NEW YORK,14/10/2014 17:01,14/10/2014 13:01,1,1
5007545,42.5192,-73.8638,11800,ANF,ML,2.2,NEW YORK,16/10/2014 19:28,16/10/2014 15:28,1,1
5007564,38.0586,-81.6822,14100,ANF,ML,2.5,WEST VIRGINIA,21/10/2014 19:16,21/10/2014 15:16,1,1
5109407,37.8311,-82.0832,5500,ANF,ML,2.9,WEST VIRGINIA,27/12/2014 21:22,27/12/2014 16:22,1,1
5114978,38.1486,-80.4653,6400,ANF,ML,2.4,WEST VIRGINIA,14/03/2015 14:19,14/03/2015 10:19,1,1
4219219,38.0107,-81.2964,11000,ANF,ML,2.8,WEST VIRGINIA,27/10/2012 17:31,27/10/2012 13:31,1,1
5110377,38.0462,-81.3212,7300,ANF,ML,2.4,WEST VIRGINIA,14/11/2014 21:35,14/11/2014 16:35,1,1
5110392,40.4204,-78.5926,2300,ANF,ML,1.6,PENNSYLVANIA,17/11/2014 17:59,17/11/2014 12:59,1,1
5110400,37.8975,-81.26,9600,ANF,ML,2.4,WEST VIRGINIA,18/11/2014 18:59,18/11/2014 13:59,1,1
4488459,38.1213,-81.3253,26200,ANF,ML,2.7,WEST VIRGINIA,09/10/2013 16:18,09/10/2013 12:18,1,1
ld60064701,44.7115,-73.873,9400,NEIC,ml,1.63,"11km W of Dannemora, New York",23/02/2014 02:19,22/02/2014 21:19,0,0
ld60034308,41.0103333,-80.5433333,2540,NEIC,ml,3,"2km SSW of Lowellville, Ohio",10/03/2014 06:26,10/03/2014 02:26,0,0
4219110,37.6858,-82.0634,1300,ANF,ML,2.8,WEST VIRGINIA,17/10/2012 16:39,17/10/2012 12:39,1,1
4310392,38.4767,-80.5862,14900,ANF,ML,2.5,WEST VIRGINIA,08/02/2013 21:11,08/02/2013 16:11,1,1
4310493,37.6629,-82.5712,2300,ANF,ML,2.1,WEST VIRGINIA,16/02/2013 15:23,16/02/2013 10:23,1,1
4310500,37.7911,-81.774,8500,ANF,ML,2,WEST VIRGINIA,16/02/2013 20:59,16/02/2013 15:59,1,1
4225403,37.7421,-82.0317,2100,ANF,ML,2.4,WEST VIRGINIA,09/03/2013 19:14,09/03/2013 14:14,1,1
4311103,37.8408,-81.5166,18400,ANF,ML,2.6,WEST VIRGINIA,27/04/2013 17:35,27/04/2013 13:35,1,1
4372640,37.7422,-81.7724,7400,ANF,ML,2.1,WEST VIRGINIA,20/07/2013 19:59,20/07/2013 15:59,1,1
4225293,37.7479,-81.9225,1700,ANF,ML,2.5,WEST VIRGINIA,02/03/2013 22:23,02/03/2013 17:23,1,1
4225339,38.4818,-80.5738,14900,ANF,ML,2.6,WEST VIRGINIA,05/03/2013 21:03,05/03/2013 16:03,1,1
4225342,37.7672,-82.0407,6400,ANF,ML,2.6,WEST VIRGINIA,05/03/2013 22:02,05/03/2013 17:02,1,1
4225372,37.8216,-81.7537,6600,ANF,ML,2.5,WEST VIRGINIA,07/03/2013 20:55,07/03/2013 15:55,1,1
4225374,38.0855,-81.3844,5500,ANF,ML,2.2,WEST VIRGINIA,07/03/2013 21:19,07/03/2013 16:19,1,1
ld60086416,43.6691667,-74.0811667,5000,NEIC,ml,1.85,"31km NW of Warrensburg, New York",05/02/2015 14:55,05/02/2015 09:55,0,0
ld60041403,44.7678333,-74.5895,6070,NEIC,ml,1.65,"24km WSW of Malone, New York",08/02/2015 09:34,08/02/2015 04:34,0,0
ld60041708,44.4508333,-74.824,5000,NEIC,ml,1.93,"21km SSE of Hannawa Falls, New York",14/02/2015 04:47,13/02/2015 23:47,0,0
se60004308,37.1195,-80.9853333,5740,NEIC,md,2.39,"11km E of Bland, Virginia",17/02/2015 10:24,17/02/2015 05:24,0,0
usp00091qc,42.73,-77.85,3000,NEIC,md,2.5,New York,25/01/1999 20:12,25/01/1999 15:12,0,0
